122.91024,41.00327
122.91219,41.00332
122.91318,41.00348
122.91175,41.0044
122.91053,41.00436
122.90991,41.00536
122.90915,41.00543
122.90821,41.00647
122.90751,41.00736
122.90648,41.00678
122.90747,41.00724
122.90783,41.00704
122.90733,41.00869
122.9087,41.00852
122.90984,41.00991
122.91085,41.01074
122.91018,41.00942
122.90888,41.01015
122.90934,41.01058
122.90755,41.01075
122.90865,41.00938
122.9085,41.00809
122.90801,41.00687
122.90868,41.00814
122.90953,41.00601
122.90905,41.00607
122.9108,41.00549
122.91294,41.00622
122.91486,41.00759
122.9131,41.00741
122.91495,41.00711
122.91497,41.00712
122.91343,41.00678
122.91155,41.00594
122.91087,41.00671
122.90986,41.00704
122.91028,41.00849
122.90918,41.00882
122.91063,41.00825
122.9114,41.00959
122.91114,41.0072
122.91164,41.00619
122.91079,41.00599
122.90953,41.00556
122.91014,41.00649
122.90967,41.00784
122.90893,41.00942
122.90951,41.0102
122.90696,41.01096
122.9069,41.01057
