122.9089,41.00193
122.91085,41.00198
122.91184,41.00214
122.91041,41.00306
122.90919,41.00302
122.90857,41.00402
122.90781,41.00409
122.90687,41.00513
122.90617,41.00602
122.90514,41.00544
122.90613,41.0059
122.90649,41.0057
122.90599,41.00735
122.90736,41.00718
122.9085,41.00857
122.90951,41.0094
122.90884,41.00808
122.90754,41.00881
122.908,41.00924
122.90621,41.00941
122.90731,41.00804
122.90716,41.00675
122.90667,41.00553
122.90734,41.0068
122.90819,41.00467
122.90771,41.00473
122.90946,41.00415
122.9116,41.00488
122.91352,41.00625
122.91176,41.00607
122.91361,41.00577
122.91363,41.00578
122.91209,41.00544
122.91021,41.0046
122.90953,41.00537
122.90852,41.0057
122.90894,41.00715
122.90784,41.00748
122.90929,41.00691
122.91006,41.00825
122.9098,41.00586
122.9103,41.00485
122.90945,41.00465
122.90819,41.00422
122.9088,41.00515
122.90833,41.0065
122.90759,41.00808
122.90817,41.00886
122.90562,41.00962
122.90556,41.00923
