123.11847,41.03221
123.1179,41.03101
123.11922,41.0317
123.11971,41.03262
123.11872,41.03115
123.11937,41.03194
123.12038,41.03287
123.12113,41.03339
123.12169,41.03142
123.11992,41.03099
123.11986,41.02973
123.12156,41.02794
123.11993,41.02705
123.11844,41.0254
123.11953,41.02365
123.11995,41.02476
123.11836,41.02675
123.11873,41.02642
123.11946,41.02549
123.12014,41.0238
123.12165,41.02199
123.12018,41.0228
123.12088,41.02341
123.12024,41.02395
123.11961,41.02246
123.12009,41.02108
123.11886,41.02227
123.11958,41.02154
123.11794,41.02169
123.118,41.02184
123.11711,41.02307
123.1156,41.02381
123.11389,41.02518
123.11469,41.02355
123.11591,41.02495
123.11743,41.02584
123.11855,41.02648
123.11917,41.02578
123.11787,41.02456
123.11865,41.0237
123.11804,41.02566
123.11688,41.02401
123.11631,41.02416
123.1181,41.0226
123.11826,41.02275
123.11711,41.02236
123.11888,41.02372
123.1171,41.02371
123.11655,41.02528
123.11601,41.02592
123.11404,41.02629
123.11218,41.02531
123.114,41.02468
123.11509,41.02499
123.11313,41.02341
123.1124,41.02357
123.11059,41.0244
123.10899,41.02571
123.10826,41.02766
123.10963,41.02791
123.10938,41.02662
123.11028,41.02812
123.10864,41.02812
123.10724,41.0283
123.10745,41.02828
123.10858,41.02708
123.10997,41.02602
123.10871,41.02735
123.10806,41.02691
123.10611,41.02629
