121.4118,30.9134
121.41274,30.91359
121.4111,30.91333
121.41285,30.91205
121.41467,30.91227
121.41574,30.91175
121.41574,30.91333
121.41491,30.91505
121.41644,30.91474
121.4169,30.91414
121.41855,30.91556
121.41763,30.91438
121.41812,30.91441
121.41757,30.91366
121.41558,30.91247
121.41701,30.91191
121.41839,30.91194
121.41653,30.91104
121.41733,30.90966
121.41599,30.90876
121.41781,30.90855
121.41909,30.90724
121.41769,30.90908
121.4184,30.90861
121.41787,30.90953
121.41802,30.9089
121.41966,30.90906
121.41832,30.90846
121.4176,30.90802
121.41923,30.90969
121.42043,30.9098
121.41959,30.91017
121.42062,30.91189
121.41938,30.91167
121.42096,30.91319
121.42087,30.91321
121.41888,30.91478
121.4169,30.91365
121.41654,30.91548
121.41649,30.91668
121.41643,30.91606
121.41516,30.91461
121.41597,30.91473
121.41539,30.91285
121.41646,30.91103
121.41787,30.91183
121.41588,30.91227
121.4159,30.91321
121.4157,30.9146
121.41652,30.9159
121.41515,30.91621
121.41475,30.91635
121.41442,30.9178
121.41369,30.91893
121.41417,30.91904
121.41288,30.91995
121.41273,30.91826
121.41422,30.91793
121.41456,30.91939
121.41494,30.91895
121.41661,30.92015
121.41562,30.92013
121.41758,30.92072
121.4166,30.91908
121.41481,30.91748
121.41335,30.91598
121.41452,30.91534
121.41598,30.91727
121.41593,30.91668
121.41558,30.91485
121.41493,30.91403
121.41409,30.9131
121.41276,30.91242
121.4136,30.91188
121.41266,30.91294
121.41421,30.91437
121.41603,30.91479
121.41788,30.91336
121.41651,30.91468
121.41704,30.91325
121.4183,30.91303
121.41834,30.91496
121.41663,30.91561
121.416,30.91522
121.41525,30.91399
121.41509,30.91444
121.41529,30.91383
121.41577,30.91541
121.41744,30.91591
121.41887,30.91589
