121.41174,30.91334
121.41268,30.91353
121.41104,30.91327
121.41279,30.91199
121.41461,30.91221
121.41568,30.91169
121.41568,30.91327
121.41485,30.91499
121.41638,30.91468
121.41684,30.91408
121.41849,30.9155
121.41757,30.91432
121.41806,30.91435
121.41751,30.9136
121.41552,30.91241
121.41695,30.91185
121.41833,30.91188
121.41647,30.91098
121.41727,30.9096
121.41593,30.9087
121.41775,30.90849
121.41903,30.90718
121.41763,30.90902
121.41834,30.90855
121.41781,30.90947
121.41796,30.90884
121.4196,30.909
121.41826,30.9084
121.41754,30.90796
121.41917,30.90963
121.42037,30.90974
121.41953,30.91011
121.42056,30.91183
121.41932,30.91161
121.4209,30.91313
121.42081,30.91315
121.41882,30.91472
121.41684,30.91359
121.41648,30.91542
121.41643,30.91662
121.41637,30.916
121.4151,30.91455
121.41591,30.91467
121.41533,30.91279
121.4164,30.91097
121.41781,30.91177
121.41582,30.91221
121.41584,30.91315
121.41564,30.91454
121.41646,30.91584
121.41509,30.91615
121.41469,30.91629
121.41436,30.91774
121.41363,30.91887
121.41411,30.91898
121.41282,30.91989
121.41267,30.9182
121.41416,30.91787
121.4145,30.91933
121.41488,30.91889
121.41655,30.92009
121.41556,30.92007
121.41752,30.92066
121.41654,30.91902
121.41475,30.91742
121.41329,30.91592
121.41446,30.91528
121.41592,30.91721
121.41587,30.91662
121.41552,30.91479
121.41487,30.91397
121.41403,30.91304
121.4127,30.91236
121.41354,30.91182
121.4126,30.91288
121.41415,30.91431
121.41597,30.91473
121.41782,30.9133
121.41645,30.91462
121.41698,30.91319
121.41824,30.91297
121.41828,30.9149
121.41657,30.91555
121.41594,30.91516
121.41519,30.91393
121.41503,30.91438
121.41523,30.91377
121.41571,30.91535
121.41738,30.91585
121.41881,30.91583
