121.63257,31.13417
121.63351,31.13436
121.63187,31.1341
121.63362,31.13282
121.63544,31.13304
121.63651,31.13252
121.63651,31.1341
121.63568,31.13582
121.63721,31.13551
121.63767,31.13491
121.63932,31.13633
121.6384,31.13515
121.63889,31.13518
121.63834,31.13443
121.63635,31.13324
121.63778,31.13268
121.63916,31.13271
121.6373,31.13181
121.6381,31.13043
121.63676,31.12953
121.63858,31.12932
121.63986,31.12801
121.63846,31.12985
121.63917,31.12938
121.63864,31.1303
121.63879,31.12967
121.64043,31.12983
121.63909,31.12923
121.63837,31.12879
121.64,31.13046
121.6412,31.13057
121.64036,31.13094
121.64139,31.13266
121.64015,31.13244
121.64173,31.13396
121.64164,31.13398
121.63965,31.13555
121.63767,31.13442
121.63731,31.13625
121.63726,31.13745
121.6372,31.13683
121.63593,31.13538
121.63674,31.1355
121.63616,31.13362
121.63723,31.1318
121.63864,31.1326
121.63665,31.13304
121.63667,31.13398
121.63647,31.13537
121.63729,31.13667
121.63592,31.13698
121.63552,31.13712
121.63519,31.13857
121.63446,31.1397
121.63494,31.13981
121.63365,31.14072
121.6335,31.13903
121.63499,31.1387
121.63533,31.14016
121.63571,31.13972
121.63738,31.14092
121.63639,31.1409
121.63835,31.14149
121.63737,31.13985
121.63558,31.13825
121.63412,31.13675
121.63529,31.13611
121.63675,31.13804
121.6367,31.13745
121.63635,31.13562
121.6357,31.1348
121.63486,31.13387
121.63353,31.13319
121.63437,31.13265
121.63343,31.13371
121.63498,31.13514
121.6368,31.13556
121.63865,31.13413
121.63728,31.13545
121.63781,31.13402
121.63907,31.1338
121.63911,31.13573
121.6374,31.13638
121.63677,31.13599
121.63602,31.13476
121.63586,31.13521
121.63606,31.1346
121.63654,31.13618
121.63821,31.13668
121.63964,31.13666
