123.09229,40.98227
123.09386,40.98091
123.09499,40.98176
123.09371,40.98274
123.092,40.98354
123.09215,40.98369
123.09095,40.98411
123.09176,40.98516
123.08979,40.98604
123.08984,40.98512
123.09023,40.98397
123.08845,40.98342
123.08699,40.98145
123.08598,40.98273
123.08529,40.98264
123.0864,40.98361
123.08597,40.98218
123.08757,40.98331
123.08736,40.98267
123.08818,40.9823
123.08921,40.98066
123.09092,40.98252
123.09249,40.98428
123.09326,40.98248
123.09317,40.98427
123.09258,40.98374
123.09414,40.9852
123.09497,40.98556
123.09363,40.98428
123.09277,40.9827
123.0919,40.98299
123.09281,40.98167
123.09175,40.97975
123.08984,40.98116
123.09106,40.98271
123.09188,40.98342
123.09253,40.98401
123.09421,40.98436
123.0947,40.98524
123.0937,40.9871
123.0949,40.98837
123.09505,40.98685
123.0951,40.98734
123.09424,40.9884
123.09319,40.98962
123.09459,40.98867
123.09652,40.98991
123.09573,40.9905
123.0971,40.99044
123.0978,40.99094
123.09718,40.99218
123.09691,40.99345
123.09653,40.99527
123.09838,40.99707
123.09998,40.99878
123.10098,40.99768
123.10154,40.99823
123.10058,40.99828
123.10077,40.99692
123.0993,40.99745
123.09833,40.99623
123.09897,40.99747
123.09952,40.99842
123.09952,40.99743
123.09791,40.99864
123.09938,40.99777
123.0981,40.99597
123.09647,40.99528
123.0969,40.99569
123.09585,40.99623
