116.33868,39.83991
116.33738,39.8404
116.33702,39.84048
116.33655,39.8422
116.33713,39.84061
116.33732,39.83906
116.33842,39.83784
116.33686,39.838
116.33732,39.83866
116.33909,39.84006
116.33783,39.83924
116.33632,39.8385
116.33439,39.83846
116.33267,39.83981
116.33444,39.83914
116.33593,39.84045
116.33759,39.84098
116.33721,39.84116
116.33666,39.84304
116.33641,39.84182
116.33632,39.84116
116.33566,39.83934
116.33531,39.839
116.33586,39.84079
116.33432,39.84108
116.3346,39.83981
116.33263,39.84141
116.33426,39.84297
116.33479,39.84257
116.33423,39.84222
116.33339,39.84244
116.33339,39.84112
116.33252,39.84133
116.33334,39.843
116.33465,39.84186
116.33612,39.8399
116.33747,39.83957
116.33781,39.8382
116.33882,39.83777
116.33936,39.83846
116.33953,39.84009
116.33781,39.83809
116.33616,39.83901
116.33612,39.83773
116.33753,39.83758
116.33786,39.83935
116.33947,39.83892
116.3383,39.83905
116.34017,39.83967
116.34071,39.84104
116.34081,39.8394
116.34189,39.83823
116.34041,39.84023
116.34197,39.8394
116.3402,39.84086
116.3405,39.84127
116.33852,39.84131
116.33721,39.84195
116.33832,39.84256
116.33921,39.84397
116.34059,39.84242
116.34083,39.84254
116.34209,39.84207
116.34322,39.84287
116.34146,39.84304
116.34,39.84263
116.34072,39.84125
116.34241,39.84255
116.34435,39.84141
116.3462,39.84322
116.34632,39.84207
116.34697,39.84205
116.34786,39.84357
116.34838,39.84551
116.34764,39.84468
116.34858,39.84282
116.34875,39.8447
116.35021,39.84511
116.34983,39.84526
116.3515,39.84539
116.35234,39.84365
116.35272,39.84527
116.35343,39.84452
116.35225,39.84381
116.35347,39.84524
116.35354,39.84389
116.35373,39.84463
116.3531,39.8429
116.35415,39.84187
116.35329,39.84379
116.35389,39.8423
116.35288,39.84403
116.35377,39.84297
116.35502,39.84236
116.35512,39.84051
116.35579,39.84141
116.354,39.84001
116.35555,39.83864
116.35742,39.83785
116.35638,39.83822
116.35633,39.84011
116.35441,39.84195
116.35472,39.84248
116.3559,39.84181
116.3541,39.8435
116.35344,39.84442
116.35145,39.8435
116.34994,39.84406
116.34845,39.84249
116.34782,39.84432
