122.91027,41.0033
122.91222,41.00335
122.91321,41.00351
122.91178,41.00443
122.91056,41.00439
122.90994,41.00539
122.90918,41.00546
122.90824,41.0065
122.90754,41.00739
122.90651,41.00681
122.9075,41.00727
122.90786,41.00707
122.90736,41.00872
122.90873,41.00855
122.90987,41.00994
122.91088,41.01077
122.91021,41.00945
122.90891,41.01018
122.90937,41.01061
122.90758,41.01078
122.90868,41.00941
122.90853,41.00812
122.90804,41.0069
122.90871,41.00817
122.90956,41.00604
122.90908,41.0061
122.91083,41.00552
122.91297,41.00625
122.91489,41.00762
122.91313,41.00744
122.91498,41.00714
122.915,41.00715
122.91346,41.00681
122.91158,41.00597
122.9109,41.00674
122.90989,41.00707
122.91031,41.00852
122.90921,41.00885
122.91066,41.00828
122.91143,41.00962
122.91117,41.00723
122.91167,41.00622
122.91082,41.00602
122.90956,41.00559
122.91017,41.00652
122.9097,41.00787
122.90896,41.00945
122.90954,41.01023
122.90699,41.01099
122.90693,41.0106
