122.90961,41.00264
122.91156,41.00269
122.91255,41.00285
122.91112,41.00377
122.9099,41.00373
122.90928,41.00473
122.90852,41.0048
122.90758,41.00584
122.90688,41.00673
122.90585,41.00615
122.90684,41.00661
122.9072,41.00641
122.9067,41.00806
122.90807,41.00789
122.90921,41.00928
122.91022,41.01011
122.90955,41.00879
122.90825,41.00952
122.90871,41.00995
122.90692,41.01012
122.90802,41.00875
122.90787,41.00746
122.90738,41.00624
122.90805,41.00751
122.9089,41.00538
122.90842,41.00544
122.91017,41.00486
122.91231,41.00559
122.91423,41.00696
122.91247,41.00678
122.91432,41.00648
122.91434,41.00649
122.9128,41.00615
122.91092,41.00531
122.91024,41.00608
122.90923,41.00641
122.90965,41.00786
122.90855,41.00819
122.91,41.00762
122.91077,41.00896
122.91051,41.00657
122.91101,41.00556
122.91016,41.00536
122.9089,41.00493
122.90951,41.00586
122.90904,41.00721
122.9083,41.00879
122.90888,41.00957
122.90633,41.01033
122.90627,41.00994
