116.39852,39.89975
116.39722,39.90024
116.39686,39.90032
116.39639,39.90204
116.39697,39.90045
116.39716,39.8989
116.39826,39.89768
116.3967,39.89784
116.39716,39.8985
116.39893,39.8999
116.39767,39.89908
116.39616,39.89834
116.39423,39.8983
116.39251,39.89965
116.39428,39.89898
116.39577,39.90029
116.39743,39.90082
116.39705,39.901
116.3965,39.90288
116.39625,39.90166
116.39616,39.901
116.3955,39.89918
116.39515,39.89884
116.3957,39.90063
116.39416,39.90092
116.39444,39.89965
116.39247,39.90125
116.3941,39.90281
116.39463,39.90241
116.39407,39.90206
116.39323,39.90228
116.39323,39.90096
116.39236,39.90117
116.39318,39.90284
116.39449,39.9017
116.39596,39.89974
116.39731,39.89941
116.39765,39.89804
116.39866,39.89761
116.3992,39.8983
116.39937,39.89993
116.39765,39.89793
116.396,39.89885
116.39596,39.89757
116.39737,39.89742
116.3977,39.89919
116.39931,39.89876
116.39814,39.89889
116.40001,39.89951
116.40055,39.90088
116.40065,39.89924
116.40173,39.89807
116.40025,39.90007
116.40181,39.89924
116.40004,39.9007
116.40034,39.90111
116.39836,39.90115
116.39705,39.90179
116.39816,39.9024
116.39905,39.90381
116.40043,39.90226
116.40067,39.90238
116.40193,39.90191
116.40306,39.90271
116.4013,39.90288
116.39984,39.90247
116.40056,39.90109
116.40225,39.90239
116.40419,39.90125
116.40604,39.90306
116.40616,39.90191
116.40681,39.90189
116.4077,39.90341
116.40822,39.90535
116.40748,39.90452
116.40842,39.90266
116.40859,39.90454
116.41005,39.90495
116.40967,39.9051
116.41134,39.90523
116.41218,39.90349
116.41256,39.90511
116.41327,39.90436
116.41209,39.90365
116.41331,39.90508
116.41338,39.90373
116.41357,39.90447
116.41294,39.90274
116.41399,39.90171
116.41313,39.90363
116.41373,39.90214
116.41272,39.90387
116.41361,39.90281
116.41486,39.9022
116.41496,39.90035
116.41563,39.90125
116.41384,39.89985
116.41539,39.89848
116.41726,39.89769
116.41622,39.89806
116.41617,39.89995
116.41425,39.90179
116.41456,39.90232
116.41574,39.90165
116.41394,39.90334
116.41328,39.90426
116.41129,39.90334
116.40978,39.9039
116.40829,39.90233
116.40766,39.90416
